2022-04-11_13:16:22.329,sell,IC2204,6044.2,1,dir,2,info=,6081.76,6044.2
2022-04-11_13:16:22.338,buy,IF2204,4106.2,1,dir,1,info=,4118.18,4105.8
2022-04-11_14:49:12.754,buy,SGX_CN_2204,13555,5,dir,1,info=,13575.1,
2022-04-11_14:49:12.756,buy,SGX_CN_2204,13555,8,dir,1,info=,13575.1,
2022-04-11_14:49:12.775,buy,SGX_CN_2204,13555,15,dir,1,info=,13575.1,
2022-04-11_14:49:12.776,buy,SGX_CN_2204,13555,1,dir,1,info=,13575.1,
2022-04-11_14:49:12.780,sell,IF2204,4105.2,1,dir,2,info=,4102.26,4105
2022-04-11_14:49:12.790,sell,IF2204,4105.2,1,dir,2,info=,4102.26,4105
2022-04-11_14:49:12.790,sell,IF2204,4105.2,1,dir,2,info=,4102.26,4105
2022-04-11_14:49:12.791,buy,IC2204,6013.2,1,dir,1,info=,6028.94,6013
2022-04-11_14:50:21.341,buy,SGX_CN_2204,13553,1,dir,1,info=,13578.5,
2022-04-11_14:50:21.341,buy,SGX_CN_2204,13553,6,dir,1,info=,13578.5,
2022-04-11_14:50:21.362,buy,SGX_CN_2204,13553,7,dir,1,info=,13578.5,
2022-04-11_14:50:21.362,buy,SGX_CN_2204,13553,5,dir,1,info=,13578.5,
2022-04-11_14:50:21.362,buy,SGX_CN_2204,13553,5,dir,1,info=,13578.5,
2022-04-11_14:50:21.363,buy,SGX_CN_2204,13553,1,dir,1,info=,13578.5,
2022-04-11_14:50:21.368,buy,SGX_CN_2204,13553,4,dir,1,info=,13578.8,
2022-04-11_14:50:21.375,sell,IF2204,4105.8,1,dir,2,info=,4102.82,4105.2
2022-04-11_14:50:21.375,sell,IF2204,4105.4,1,dir,2,info=,4102.82,4105.2
2022-04-11_14:50:21.383,sell,IF2204,4105.4,1,dir,2,info=,4102.83,4105.2
2022-04-11_14:50:21.383,buy,IC2204,6012.2,1,dir,1,info=,6028.39,6012.2
2022-04-11_14:57:32.234,buy,SGX_CN_2204,13547,14,dir,1,info=,13574.5,
2022-04-11_14:57:32.254,sell,IF2204,4105.4,1,dir,2,info=,4102.6,4105.4
2022-04-11_14:57:32.254,buy,SGX_CN_2204,13547,1,dir,1,info=,13574.5,
2022-04-11_14:57:32.255,buy,SGX_CN_2204,13547,14,dir,1,info=,13574.5,
2022-04-11_14:57:32.271,sell,IF2204,4105.2,1,dir,2,info=,4102.6,4105.4
2022-04-11_14:57:32.271,sell,IF2204,4105.2,1,dir,2,info=,4102.6,4105.4
2022-04-11_14:57:32.271,buy,IC2204,6014,1,dir,1,info=,6033.13,6014.2
2022-04-12_11:02:29.867,buy,SGX_CN_2204,13575,29,dir,1,info=,13611.2,
2022-04-12_11:02:29.887,sell,IF2204,4104.6,1,dir,2,info=,4099.26,4104.6
2022-04-12_11:02:29.887,sell,IF2204,4104.2,2,dir,2,info=,4099.26,4104.6
2022-04-12_11:02:29.888,buy,IC2204,5977.8,1,dir,1,info=,5985.38,5977.8
2022-04-12_14:58:51.080,sell,SGX_CN_2204,13812,6,dir,2,info=,13857.6,
2022-04-12_14:58:51.082,sell,SGX_CN_2204,13812,22,dir,2,info=,13857.6,
2022-04-12_14:58:51.093,buy,IF2204,4176.8,1,dir,1,info=,4177.35,4176.8
2022-04-12_14:58:51.094,sell,IC2204,6131.4,1,dir,2,info=,6126.63,6131.4
2022-04-12_14:58:51.094,buy,IF2204,4176.8,1,dir,1,info=,4177.35,4176.8
2022-04-12_14:58:51.094,buy,IF2204,4177,1,dir,1,info=,4177.35,4176.8
2022-04-12_14:58:51.102,sell,SGX_CN_2204,13812,1,dir,2,info=,13857.6,
2022-04-13_09:32:58.993,buy,SGX_CN_2204,13773,5,dir,1,info=,13796.9,
2022-04-13_09:32:59.011,buy,SGX_CN_2204,13773,2,dir,1,info=,13796.9,
2022-04-13_09:32:59.011,buy,SGX_CN_2204,13773,22,dir,1,info=,13796.9,
2022-04-13_09:32:59.026,sell,IF2204,4152.6,2,dir,2,info=,4143.63,4153.2
2022-04-13_09:32:59.027,sell,IF2204,4152.6,1,dir,2,info=,4143.63,4153.2
2022-04-13_09:32:59.027,buy,IC2204,6074.6,1,dir,1,info=,6068.45,6075
2022-04-13_09:45:03.808,sell,SGX_CN_2204,13779,29,dir,2,info=,13795.8,
2022-04-13_09:45:03.820,buy,IF2204,4147.8,1,dir,1,info=,4143.63,4147.4
2022-04-13_09:45:03.820,buy,IF2204,4148,1,dir,1,info=,4143.63,4147.4
2022-04-13_09:45:03.820,buy,IF2204,4148,1,dir,1,info=,4143.63,4147.4
2022-04-13_09:45:03.821,sell,IC2204,6051,1,dir,2,info=,6051.67,6048.8
2022-04-13_09:52:57.759,sell,SGX_CN_2204,13802,29,dir,2,info=,13825.5,
2022-04-13_09:52:57.775,buy,IF2204,4154.4,1,dir,1,info=,4153.65,4154.6
2022-04-13_09:52:57.776,buy,IF2204,4154.6,2,dir,1,info=,4153.65,4154.6
2022-04-13_09:52:57.776,sell,IC2204,6052,1,dir,2,info=,6056.29,6051.8
2022-04-13_10:00:25.667,sell,SGX_CN_2204,13843,29,dir,2,info=,13864.5,
2022-04-13_10:00:25.679,buy,IF2204,4159,1,dir,1,info=,4158.42,4159
2022-04-13_10:00:25.680,buy,IF2204,4159,1,dir,1,info=,4158.42,4159
2022-04-13_10:00:25.680,buy,IF2204,4159.2,1,dir,1,info=,4158.42,4159
2022-04-13_10:00:25.681,sell,IC2204,6065.6,1,dir,2,info=,6069.46,6064.8
2022-04-13_10:02:04.393,sell,SGX_CN_2204,13839,21,dir,2,info=,13864,
2022-04-13_10:02:04.394,sell,SGX_CN_2204,13839,8,dir,2,info=,13864,
2022-04-13_10:02:04.405,buy,IF2204,4158.6,2,dir,1,info=,4158.63,4158.2
2022-04-13_10:02:04.413,buy,IF2204,4158.6,1,dir,1,info=,4158.63,4158.2
2022-04-13_10:02:04.415,sell,IC2204,6068,1,dir,2,info=,6070.28,6066.8
2022-04-13_10:33:27.837,sell,SGX_CN_2204,13857,1,dir,2,info=,13880.4,
2022-04-13_10:33:27.838,sell,SGX_CN_2204,13857,6,dir,2,info=,13880.4,
2022-04-13_10:33:27.853,sell,SGX_CN_2204,13857,8,dir,2,info=,13880.4,
2022-04-13_10:33:27.853,sell,SGX_CN_2204,13857,1,dir,2,info=,13880.4,
2022-04-13_10:33:27.854,sell,SGX_CN_2204,13857,11,dir,2,info=,13880.4,
2022-04-13_10:33:27.854,sell,SGX_CN_2204,13857,2,dir,2,info=,13880.4,
2022-04-13_10:33:27.867,buy,IF2204,4161,1,dir,1,info=,4162,4161
2022-04-13_10:33:27.868,buy,IF2204,4161,1,dir,1,info=,4162,4161
2022-04-13_10:33:27.868,buy,IF2204,4161.2,1,dir,1,info=,4162,4161
2022-04-13_10:33:27.868,sell,IC2204,6071.4,1,dir,2,info=,6075.77,6071.2
2022-04-13_10:55:25.504,sell,SGX_CN_2204,13897,11,dir,2,info=,13911.2,
2022-04-13_10:55:25.528,buy,IF2204,4168,1,dir,1,info=,4168.22,4167.8
2022-04-13_10:55:25.818,sell,SGX_CN_2204,13897,18,dir,2,info=,13911.2,
2022-04-13_10:55:25.836,buy,IF2204,4168.4,2,dir,1,info=,4168.24,4168.2
2022-04-13_10:55:25.837,sell,IC2204,6064,1,dir,2,info=,6064.91,6062.6
2022-04-13_11:00:41.271,sell,SGX_CN_2204,13886,20,dir,2,info=,13904.6,
2022-04-13_11:00:41.288,buy,IF2204,4168,1,dir,1,info=,4169.4,4168.2
2022-04-13_11:00:41.288,buy,IF2204,4168.2,1,dir,1,info=,4169.4,4168.2
2022-04-13_11:00:41.761,sell,SGX_CN_2204,13886,6,dir,2,info=,13904.7,
2022-04-13_11:00:41.761,sell,SGX_CN_2204,13886,3,dir,2,info=,13904.7,
2022-04-13_11:00:41.781,buy,IF2204,4168.2,1,dir,1,info=,4169.42,4168.2
2022-04-13_11:00:41.782,sell,IC2204,6073.2,1,dir,2,info=,6073.61,6072.8
2022-04-13_13:34:58.348,sell,SGX_CN_2204,13949,25,dir,2,info=,13951.9,
2022-04-13_13:34:58.353,sell,SGX_CN_2204,13949,4,dir,2,info=,13951.9,
2022-04-13_13:34:58.361,buy,IF2204,4183,1,dir,1,info=,4184.6,4184.2
2022-04-13_13:34:58.361,buy,IF2204,4183,1,dir,1,info=,4184.6,4184.2
2022-04-13_13:34:58.371,buy,IF2204,4183,1,dir,1,info=,4184.6,4184.2
2022-04-13_13:35:02.677,sell,IC2204,6115.4,1,dir,2,info=,6120.96,6116
2022-04-13_14:48:32.856,buy,SGX_CN_2204,13864,3,dir,1,info=,13865.3,
2022-04-13_14:48:32.857,buy,SGX_CN_2204,13864,1,dir,1,info=,13865.3,
2022-04-13_14:48:32.857,buy,SGX_CN_2204,13864,3,dir,1,info=,13865.3,
2022-04-13_14:48:32.878,sell,IF2204,4155.8,1,dir,2,info=,4149.75,4155.8
2022-04-13_14:48:32.880,buy,IC2204,6050,1,dir,1,info=,6053.13,6050
2022-04-13_14:48:33.383,buy,SGX_CN_2204,13864,22,dir,1,info=,13863.2,
2022-04-13_14:48:33.408,sell,IF2204,4155.8,2,dir,2,info=,4149.37,4155.8
2022-04-13_14:50:32.924,buy,SGX_CN_2204,13857,5,dir,1,info=,13858.4,
2022-04-13_14:50:32.924,buy,SGX_CN_2204,13857,1,dir,1,info=,13858.4,
2022-04-13_14:50:32.945,buy,SGX_CN_2204,13857,7,dir,1,info=,13858.4,
2022-04-13_14:50:32.946,buy,SGX_CN_2204,13857,3,dir,1,info=,13858.4,
2022-04-13_14:50:32.947,buy,SGX_CN_2204,13857,2,dir,1,info=,13858.4,
2022-04-13_14:50:32.947,sell,IF2204,4154.4,1,dir,2,info=,4147.59,4154.2
2022-04-13_14:50:32.947,buy,IC2204,6046.2,1,dir,1,info=,6049.19,6046.8
2022-04-13_14:50:32.950,buy,SGX_CN_2204,13857,1,dir,1,info=,13858.4,
2022-04-13_14:50:32.956,sell,IF2204,4154.4,1,dir,2,info=,4147.59,4154.2
2022-04-13_14:50:33.195,buy,SGX_CN_2204,13857,2,dir,1,info=,13858.5,
2022-04-13_14:50:33.218,sell,IF2204,4154.6,1,dir,2,info=,4147.7,4154.2
2022-04-13_14:50:33.300,buy,SGX_CN_2204,13857,8,dir,1,info=,13858.4,
2022-04-14_09:46:36.508,buy,SGX_CN_2204,13912,28,dir,1,info=,13911.9,
2022-04-14_09:46:36.508,buy,SGX_CN_2204,13912,1,dir,1,info=,13911.9,
2022-04-14_09:46:36.520,sell,IF2205,4160.6,1,dir,2,info=,4160.19,4160.6
2022-04-14_09:46:36.520,sell,IF2205,4160.6,1,dir,2,info=,4160.19,4160.6
2022-04-14_09:46:36.521,sell,IF2205,4160.4,1,dir,2,info=,4160.19,4160.6
2022-04-14_09:46:36.521,buy,IC2205,6040.8,1,dir,1,info=,6075.15,6040.8
2022-04-14_10:42:25.873,buy,SGX_CN_2204,13921,6,dir,1,info=,13925.3,
2022-04-14_10:42:25.894,buy,SGX_CN_2204,13921,1,dir,1,info=,13925.2,
2022-04-14_10:42:25.896,buy,SGX_CN_2204,13922,2,dir,1,info=,13925.2,
2022-04-14_10:42:25.899,buy,SGX_CN_2204,13922,1,dir,1,info=,13925.2,
2022-04-14_10:42:25.901,buy,SGX_CN_2204,13922,6,dir,1,info=,13925.2,
2022-04-14_10:42:25.902,buy,SGX_CN_2204,13922,1,dir,1,info=,13925.2,
2022-04-14_10:42:25.903,buy,SGX_CN_2204,13922,1,dir,1,info=,13925.2,
2022-04-14_10:42:25.905,buy,SGX_CN_2204,13922,1,dir,1,info=,13925.2,
2022-04-14_10:42:25.905,buy,SGX_CN_2204,13922,1,dir,1,info=,13925.2,
2022-04-14_10:42:25.906,buy,SGX_CN_2204,13922,4,dir,1,info=,13925.2,
2022-04-14_10:42:25.906,buy,SGX_CN_2204,13922,1,dir,1,info=,13925.2,
2022-04-14_10:42:25.906,buy,SGX_CN_2204,13922,1,dir,1,info=,13925.2,
2022-04-14_10:42:25.907,buy,SGX_CN_2204,13922,1,dir,1,info=,13925.2,
2022-04-14_10:42:25.907,buy,SGX_CN_2204,13922,2,dir,1,info=,13925.2,
2022-04-14_10:42:25.910,sell,IF2205,4164,1,dir,2,info=,4161.97,4164
2022-04-14_10:42:25.916,sell,IF2205,4164,1,dir,2,info=,4161.97,4164
2022-04-14_10:42:25.918,sell,IF2205,4164,1,dir,2,info=,4161.97,4164
2022-04-14_10:42:25.918,buy,IC2205,6042,1,dir,1,info=,6079.02,6042
2022-04-14_10:42:46.964,buy,SGX_CN_2204,13923,8,dir,1,info=,13923.1,
2022-04-14_10:42:46.985,buy,SGX_CN_2204,13923,12,dir,1,info=,13923.1,
2022-04-14_10:42:46.985,buy,SGX_CN_2204,13923,9,dir,1,info=,13923.1,
2022-04-14_10:42:46.997,sell,IF2205,4163.8,1,dir,2,info=,4161.61,4163.8
2022-04-14_10:42:46.998,sell,IF2205,4163.6,1,dir,2,info=,4161.61,4163.8
2022-04-14_10:42:46.998,sell,IF2205,4163.2,1,dir,2,info=,4161.61,4163.8
2022-04-14_10:42:46.999,buy,IC2205,6043,1,dir,1,info=,6078.95,6043
2022-04-14_10:43:16.830,buy,SGX_CN_2204,13918,1,dir,1,info=,13920.8,
2022-04-14_10:43:16.851,buy,SGX_CN_2204,13918,1,dir,1,info=,13920.8,
2022-04-14_10:43:16.851,buy,SGX_CN_2204,13918,1,dir,1,info=,13920.8,
2022-04-14_10:43:16.852,buy,SGX_CN_2204,13918,1,dir,1,info=,13920.8,
2022-04-14_10:43:16.855,buy,SGX_CN_2204,13918,3,dir,1,info=,13920.8,
2022-04-14_10:43:16.856,buy,SGX_CN_2204,13918,5,dir,1,info=,13920.8,
2022-04-14_10:43:16.857,buy,SGX_CN_2204,13918,1,dir,1,info=,13920.8,
2022-04-14_10:43:16.871,sell,IF2205,4162.2,1,dir,2,info=,4160.18,4162.2
2022-04-14_10:43:17.198,buy,SGX_CN_2204,13918,1,dir,1,info=,13920.8,
2022-04-14_10:43:17.408,buy,SGX_CN_2204,13918,2,dir,1,info=,13921,
2022-04-14_10:43:17.409,buy,SGX_CN_2204,13918,1,dir,1,info=,13921,
2022-04-14_10:45:10.865,buy,SGX_CN_2204,13913,1,dir,1,info=,13913.7,
2022-04-14_10:45:10.865,buy,SGX_CN_2204,13913,11,dir,1,info=,13913.7,
2022-04-14_10:45:10.880,sell,IF2205,4161.2,1,dir,2,info=,4157.25,4161
2022-04-14_10:45:10.881,sell,IF2205,4160.8,1,dir,2,info=,4157.25,4161
2022-04-14_10:45:10.881,buy,IC2205,6032.8,1,dir,1,info=,6070.42,6033.6
2022-04-14_13:31:20.726,sell,SGX_CN_2204,14007,4,dir,2,info=,14008.9,
2022-04-14_13:31:20.731,sell,SGX_CN_2204,14007,25,dir,2,info=,14008.9,
2022-04-14_13:31:20.749,sell,IC2204,6137.4,1,dir,5,info=,
2022-04-14_13:31:21.159,buy,IF2204,4192.4,1,dir,6,info=,
2022-04-14_13:31:21.160,buy,IF2204,4192.4,2,dir,6,info=,
2022-04-14_13:55:35.259,sell,SGX_CN_2204,14084,29,dir,2,info=,14079.1,
2022-04-14_13:55:35.282,buy,IF2204,4209.8,1,dir,6,info=,
2022-04-14_13:55:35.282,buy,IF2204,4210,1,dir,6,info=,
2022-04-14_13:55:35.282,buy,IF2204,4210,1,dir,6,info=,
2022-04-14_13:55:35.283,sell,IC2204,6154.6,1,dir,5,info=,
2022-04-15_09:30:03.988,buy,SGX_CN_2204,13904,1,dir,1,info=,13900.7,
2022-04-15_09:30:04.010,buy,SGX_CN_2204,13904,6,dir,1,info=,13900.1,
2022-04-15_09:30:04.012,buy,SGX_CN_2204,13905,5,dir,1,info=,13900.1,
2022-04-15_09:30:04.014,buy,SGX_CN_2204,13905,1,dir,1,info=,13900.1,
2022-04-15_09:30:04.017,buy,SGX_CN_2204,13905,16,dir,1,info=,13900.1,
2022-04-15_09:30:04.032,sell,IF2205,4161,1,dir,2,info=,4159.7,4161
2022-04-15_09:30:04.034,sell,IF2205,4161,1,dir,2,info=,4159.7,4161
2022-04-15_09:30:04.034,sell,IF2205,4161,1,dir,2,info=,4159.7,4161
2022-04-15_09:30:04.106,buy,IC2205,6056.6,1,dir,1,info=,6087.5,6056.4
2022-04-15_13:56:03.281,sell,SGX_CN_2204,14008,1,dir,2,info=,14013.3,
2022-04-15_13:56:03.290,sell,SGX_CN_2204,14008,1,dir,2,info=,14013.3,
2022-04-15_13:56:03.291,sell,SGX_CN_2204,14008,3,dir,2,info=,14013.3,
2022-04-15_13:56:03.302,sell,SGX_CN_2204,14008,1,dir,2,info=,14013.3,
2022-04-15_13:56:03.302,sell,SGX_CN_2204,14008,1,dir,2,info=,14013.3,
2022-04-15_13:56:03.306,sell,SGX_CN_2204,14008,1,dir,2,info=,14013.3,
2022-04-15_13:56:03.311,sell,SGX_CN_2204,14008,5,dir,2,info=,14013.4,
2022-04-15_13:56:03.311,sell,SGX_CN_2204,14008,1,dir,2,info=,14013.4,
2022-04-15_13:56:03.323,buy,IF2205,4196.4,1,dir,1,info=,
2022-04-15_13:56:03.324,sell,IC2205,6066.8,1,dir,2,info=,
2022-04-15_13:56:03.331,buy,IF2205,4196.4,1,dir,1,info=,
2022-04-15_13:56:03.812,sell,SGX_CN_2204,14008,15,dir,2,info=,14013.3,
2022-04-15_13:56:03.841,buy,IF2205,4196.4,1,dir,1,info=,
2022-04-15_13:59:45.215,sell,SGX_CN_2204,14020,29,dir,2,info=,14017.1,
2022-04-15_13:59:45.244,buy,IF2205,4200.8,1,dir,1,info=,
2022-04-15_13:59:45.244,buy,IF2205,4200.8,1,dir,1,info=,
2022-04-15_13:59:45.245,buy,IF2205,4201,1,dir,1,info=,
2022-04-15_13:59:45.246,sell,IC2205,6073.4,1,dir,2,info=,
2022-04-15_14:18:22.750,sell,SGX_CN_2204,14016,1,dir,2,info=,14006.1,
2022-04-15_14:18:22.750,sell,SGX_CN_2204,14016,2,dir,2,info=,14006.1,
2022-04-15_14:18:22.750,sell,SGX_CN_2204,14016,1,dir,2,info=,14006.1,
2022-04-15_14:18:23.157,sell,SGX_CN_2204,14016,1,dir,2,info=,14006.6,
2022-04-15_14:18:23.175,sell,SGX_CN_2204,14016,1,dir,2,info=,14006.6,
2022-04-15_14:18:23.210,sell,SGX_CN_2204,14016,23,dir,2,info=,14006.5,
2022-04-15_14:18:23.232,buy,IF2205,4193.4,1,dir,1,info=,
2022-04-15_14:18:23.234,buy,IF2205,4193.6,1,dir,1,info=,
2022-04-15_14:18:23.234,buy,IF2205,4193.6,1,dir,1,info=,
2022-04-15_14:18:23.235,sell,IC2205,6046.8,1,dir,2,info=,
2022-04-15_14:37:55.816,sell,SGX_CN_2204,13972,20,dir,2,info=,13958.8,
2022-04-15_14:37:55.817,sell,SGX_CN_2204,13972,4,dir,2,info=,13958.8,
2022-04-15_14:37:55.837,sell,SGX_CN_2204,13972,5,dir,2,info=,13958.8,
2022-04-15_14:37:55.848,sell,IC2205,6019.6,1,dir,2,info=,6052.55,6019.6
2022-04-15_14:37:56.042,buy,IF2205,4175.4,2,dir,1,info=,4179.52,4175
2022-04-15_14:37:56.043,buy,IF2205,4175.4,1,dir,1,info=,4179.52,4175
2022-04-15_14:37:59.539,sell,SGX_CN_2204,13975,29,dir,2,info=,13959.2,
2022-04-15_14:37:59.554,buy,IF2205,4176.2,3,dir,1,info=,4179.63,4176.2
2022-04-15_14:37:59.555,sell,IC2205,6018.8,1,dir,2,info=,6052.42,6018.8
2022-04-18_09:30:20.064,buy,SGX_CN_2204,13770,5,dir,1,info=,13846.2,
2022-04-18_09:30:20.065,buy,SGX_CN_2204,13770,1,dir,1,info=,13846.2,
2022-04-18_09:30:20.085,buy,SGX_CN_2204,13771,1,dir,1,info=,13846.2,
2022-04-18_09:30:20.085,buy,SGX_CN_2204,13771,6,dir,1,info=,13846.2,
2022-04-18_09:30:20.085,buy,SGX_CN_2204,13771,1,dir,1,info=,13846.2,
2022-04-18_09:30:20.091,buy,SGX_CN_2204,13771,1,dir,1,info=,13846.2,
2022-04-18_09:30:20.091,buy,SGX_CN_2204,13771,1,dir,1,info=,13846.2,
2022-04-18_09:30:20.092,buy,SGX_CN_2204,13771,1,dir,1,info=,13846.2,
2022-04-18_09:30:20.092,buy,SGX_CN_2204,13771,3,dir,1,info=,13846.2,
2022-04-18_09:30:20.093,buy,SGX_CN_2204,13771,1,dir,1,info=,13846.2,
2022-04-18_09:30:20.093,buy,SGX_CN_2204,13772,1,dir,1,info=,13846.2,
2022-04-18_09:30:20.106,buy,SGX_CN_2204,13772,1,dir,1,info=,13846.2,
2022-04-18_09:30:20.107,buy,SGX_CN_2204,13772,1,dir,1,info=,13846.2,
2022-04-18_09:30:20.107,buy,SGX_CN_2204,13772,1,dir,1,info=,13846.2,
2022-04-18_09:30:20.108,buy,SGX_CN_2204,13772,1,dir,1,info=,13846.2,
2022-04-18_09:30:20.111,sell,IF2205,4135.4,1,dir,2,info=,4152.93,4135.6
2022-04-18_09:30:20.113,buy,SGX_CN_2204,13772,3,dir,1,info=,13846.2,
2022-04-18_09:30:20.124,sell,IF2205,4135.4,1,dir,2,info=,4152.93,4135.6
2022-04-18_09:30:20.132,buy,IC2205,5936.4,1,dir,1,info=,6019.72,5936.6
2022-04-18_09:30:20.175,sell,IF2205,4135,1,dir,2,info=,4152.93,4135.6
2022-04-18_09:30:31.499,buy,SGX_CN_2204,13755,1,dir,1,info=,13846.2,
2022-04-18_09:30:31.520,buy,SGX_CN_2204,13755,6,dir,1,info=,13846.2,
2022-04-18_09:30:31.521,buy,SGX_CN_2204,13755,1,dir,1,info=,13846.2,
2022-04-18_09:30:31.521,buy,SGX_CN_2204,13755,1,dir,1,info=,13846.2,
2022-04-18_09:30:31.525,buy,SGX_CN_2204,13755,3,dir,1,info=,13846.2,
2022-04-18_09:30:31.526,buy,SGX_CN_2204,13755,1,dir,1,info=,13846.2,
2022-04-18_09:30:31.526,buy,SGX_CN_2204,13756,1,dir,1,info=,13846.2,
2022-04-18_09:30:31.530,buy,SGX_CN_2204,13756,1,dir,1,info=,13846.2,
2022-04-18_09:30:31.541,buy,SGX_CN_2204,13756,6,dir,1,info=,13846.2,
2022-04-18_09:30:31.541,buy,SGX_CN_2204,13756,1,dir,1,info=,13846.2,
2022-04-18_09:30:31.542,buy,SGX_CN_2204,13756,7,dir,1,info=,13846.2,
2022-04-18_09:30:31.544,sell,IF2205,4131,1,dir,2,info=,4152.93,4131
2022-04-18_09:30:31.552,sell,IF2205,4131,1,dir,2,info=,4152.93,4131
2022-04-18_09:30:31.552,sell,IF2205,4131,1,dir,2,info=,4152.93,4131
2022-04-18_09:30:31.553,buy,IC2205,5933,1,dir,1,info=,6019.72,5933.2
2022-04-18_09:30:32.527,buy,SGX_CN_2204,13757,6,dir,1,info=,13846.2,
2022-04-18_09:30:32.528,buy,SGX_CN_2204,13757,1,dir,1,info=,13846.2,
2022-04-18_09:30:32.528,buy,SGX_CN_2204,13757,1,dir,1,info=,13846.2,
2022-04-18_09:30:32.548,buy,SGX_CN_2204,13758,1,dir,1,info=,13846.2,
2022-04-18_09:30:32.549,buy,SGX_CN_2204,13758,5,dir,1,info=,13846.2,
2022-04-18_09:30:32.549,buy,SGX_CN_2204,13758,1,dir,1,info=,13846.2,
2022-04-18_09:30:32.550,buy,SGX_CN_2204,13758,1,dir,1,info=,13846.2,
2022-04-18_09:30:32.550,buy,SGX_CN_2204,13758,5,dir,1,info=,13846.2,
2022-04-18_09:30:32.554,buy,SGX_CN_2204,13758,2,dir,1,info=,13846.2,
2022-04-18_09:30:32.554,buy,SGX_CN_2204,13758,1,dir,1,info=,13846.2,
2022-04-18_09:30:32.554,buy,SGX_CN_2204,13758,5,dir,1,info=,13846.2,
2022-04-18_09:30:32.563,sell,IF2205,4130.6,1,dir,2,info=,4152.93,4130.6
2022-04-18_09:30:32.563,sell,IF2205,4130.6,1,dir,2,info=,4152.93,4130.6
2022-04-18_09:30:32.572,sell,IF2205,4130.6,1,dir,2,info=,4152.93,4130.6
2022-04-18_09:30:32.572,buy,IC2205,5934.4,1,dir,1,info=,6019.72,5934.4
2022-04-18_09:30:43.983,buy,SGX_CN_2204,13758,1,dir,1,info=,13846.2,
2022-04-18_09:30:43.984,buy,SGX_CN_2204,13758,1,dir,1,info=,13846.2,
2022-04-18_09:30:44.008,buy,SGX_CN_2204,13758,6,dir,1,info=,13846.2,
2022-04-18_09:30:44.008,buy,SGX_CN_2204,13759,3,dir,1,info=,13846.2,
2022-04-18_09:30:44.009,buy,SGX_CN_2204,13759,5,dir,1,info=,13846.2,
2022-04-18_09:30:44.013,buy,SGX_CN_2204,13759,1,dir,1,info=,13846.2,
2022-04-18_09:30:44.014,buy,SGX_CN_2204,13759,6,dir,1,info=,13846.2,
2022-04-18_09:30:44.014,buy,SGX_CN_2204,13759,1,dir,1,info=,13846.2,
2022-04-18_09:30:44.015,buy,SGX_CN_2204,13759,1,dir,1,info=,13846.2,
2022-04-18_09:30:44.015,buy,SGX_CN_2204,13759,1,dir,1,info=,13846.2,
2022-04-18_09:30:44.028,buy,SGX_CN_2204,13759,3,dir,1,info=,13846.2,
2022-04-18_09:30:44.032,sell,IF2205,4130.8,1,dir,2,info=,4152.93,4130.8
2022-04-18_09:30:44.032,sell,IF2205,4130.8,1,dir,2,info=,4152.93,4130.8
2022-04-18_09:30:44.039,sell,IF2205,4130.8,1,dir,2,info=,4152.93,4130.8
2022-04-18_09:30:44.039,buy,IC2205,5929.8,1,dir,1,info=,6019.72,5930
2022-04-18_09:30:55.477,buy,SGX_CN_2204,13762,6,dir,1,info=,13846.2,
2022-04-18_09:30:55.478,buy,SGX_CN_2204,13763,1,dir,1,info=,13846.2,
2022-04-18_09:30:55.509,buy,SGX_CN_2204,13763,6,dir,1,info=,13846.2,
2022-04-18_09:30:55.509,buy,SGX_CN_2204,13763,1,dir,1,info=,13846.2,
2022-04-18_09:30:55.509,buy,SGX_CN_2204,13763,1,dir,1,info=,13846.2,
2022-04-18_09:30:55.510,buy,SGX_CN_2204,13763,1,dir,1,info=,13846.2,
2022-04-18_09:30:55.531,sell,IF2205,4130.6,1,dir,2,info=,4152.93,4130.2
2022-04-18_09:30:55.559,buy,SGX_CN_2204,13763,13,dir,1,info=,13846.2,
2022-04-18_09:30:55.577,sell,IF2205,4130.6,1,dir,2,info=,4152.93,4130.2
2022-04-18_09:30:55.577,sell,IF2205,4130.4,1,dir,2,info=,4152.93,4130.2
2022-04-18_09:30:55.649,buy,IC2205,5931.2,1,dir,1,info=,6019.72,5931.2
2022-04-18_09:31:12.859,buy,SGX_CN_2204,13744,29,dir,1,info=,13846.2,
2022-04-18_09:31:12.883,buy,IC2205,5926.2,1,dir,1,info=,6019.72,5926.6
2022-04-18_09:31:12.929,sell,IF2205,4126.6,1,dir,2,info=,4152.93,4127.2
2022-04-18_09:31:12.983,sell,IF2205,4126.6,1,dir,2,info=,4152.93,4127.2
2022-04-18_09:31:13.081,sell,IF2205,4126.6,1,dir,2,info=,4152.93,4127.2
2022-04-18_09:32:58.994,buy,SGX_CN_2204,13749,29,dir,1,info=,13846.2,
2022-04-18_09:32:59.009,buy,IC2205,5936.6,1,dir,1,info=,6019.72,5937.8
2022-04-18_09:32:59.016,sell,IF2205,4130,1,dir,2,info=,4152.93,4130.6
2022-04-18_09:32:59.070,sell,IF2205,4130,1,dir,2,info=,4152.93,4130.6
2022-04-18_09:32:59.108,sell,IF2205,4130,1,dir,2,info=,4152.93,4130.6
2022-04-18_09:37:13.524,sell,SGX_CN_2204,13778,1,dir,2,info=,13846.2,
