IF2006.CFE,,,,,,
time,open,high,low,close,volume,oi
2020/5/29 14:19,3819.6,3820,3817.4,3818,157,91849
2020/5/29 14:20,3818.4,3818.8,3817.6,3817.6,89,91866
2020/5/29 14:21,3817.8,3817.8,3815,3815.6,236,91957
2020/5/29 14:22,3815.8,3819,3815,3817.4,219,91973
2020/5/29 14:23,3817.4,3822,3817,3821.8,219,91991
2020/5/29 14:24,3822,3822.2,3819.6,3820.6,253,92034
2020/5/29 14:25,3821,3821.4,3820,3820.6,160,92049
2020/5/29 14:26,3820.8,3820.8,3818.6,3819.6,158,92080
2020/5/29 14:27,3819.6,3820.4,3819.2,3820.4,118,92120
2020/5/29 14:28,3820,3822.2,3819.6,3821.8,170,92189
2020/5/29 14:29,3821.8,3822.2,3821,3821.4,165,92218
2020/5/29 14:30,3821,3821.6,3818.6,3818.6,274,92233
2020/5/29 14:31,3818.6,3821.2,3818.2,3821.2,165,92279
2020/5/29 14:32,3821,3821.2,3820,3820.6,153,92302
2020/5/29 14:33,3820.4,3820.8,3818.6,3819.6,304,92398
2020/5/29 14:34,3819.6,3820,3817.6,3819.2,280,92443
2020/5/29 14:35,3819.4,3820.2,3817.8,3817.8,253,92461
2020/5/29 14:36,3818,3818.4,3817.2,3817.4,249,92497
2020/5/29 14:37,3817.4,3819.6,3816.8,3818,234,92553
2020/5/29 14:38,3817.8,3819.6,3817.8,3818.6,145,92607
2020/5/29 14:39,3818.2,3820,3818,3820,130,92653
2020/5/29 14:40,3819.6,3821,3819.6,3820.2,258,92670
2020/5/29 14:41,3819.8,3820.4,3818.4,3819.4,143,92712
2020/5/29 14:42,3819,3819,3816,3816.4,572,92906
2020/5/29 14:43,3816.4,3818,3816,3817,197,92970
2020/5/29 14:44,3816.8,3819.8,3816.6,3818.6,329,93083
2020/5/29 14:45,3817.8,3818.8,3817,3817.2,207,93201
2020/5/29 14:46,3817.2,3818.8,3817,3817.8,215,93286
2020/5/29 14:47,3817.8,3818.8,3816.8,3817,394,93547
2020/5/29 14:48,3817,3818.6,3817,3817.8,191,93651
2020/5/29 14:49,3818,3819,3817.6,3818.8,206,93707
2020/5/29 14:50,3819,3820,3818,3818.8,399,93859
2020/5/29 14:51,3818.8,3818.8,3817.4,3817.4,201,93896
2020/5/29 14:52,3817.6,3818.4,3817,3817,324,93929
2020/5/29 14:53,3817,3817.8,3816.6,3817,284,94025
2020/5/29 14:54,3816.8,3818.2,3816.6,3817.2,372,94157
2020/5/29 14:55,3817.4,3818.8,3817.2,3818,438,94318
2020/5/29 14:56,3818,3818.4,3817.4,3817.8,431,94508
2020/5/29 14:57,3817.8,3819.8,3817.4,3819.6,614,94848
2020/5/29 14:58,3819.4,3820.8,3818.8,3820.4,672,95057
2020/5/29 14:59,3820.4,3822,3819.4,3821.6,850,95337
2020/5/29 15:00,3820,3820,3820,3820,8,95329
2020/6/1 9:30,3871,3891.4,3870,3888.8,3956,93744
2020/6/1 9:31,3889.6,3899.8,3889.6,3899.6,2236,92767
2020/6/1 9:32,3899.2,3905.6,3899.2,3901.8,1726,92040
2020/6/1 9:33,3901.4,3903.2,3894.8,3895.6,1463,91408
2020/6/1 9:34,3895,3899.2,3895,3897.6,1170,90924
2020/6/1 9:35,3896.8,3900.6,3895.8,3896,952,90552
2020/6/1 9:36,3896,3897.4,3890.6,3891.8,908,90286
2020/6/1 9:37,3890.8,3892.6,3887,3888.6,1035,89986
2020/6/1 9:38,3889,3892.6,3888.4,3892.6,736,89797
2020/6/1 9:39,3893,3896.6,3893,3895.4,826,89430
2020/6/1 9:40,3895.8,3897.2,3893.4,3893.4,749,89062
2020/6/1 9:41,3894,3896.4,3894,3895.8,451,88868
2020/6/1 9:42,3896.4,3900,3896.4,3899.8,743,88618
2020/6/1 9:43,3900,3905,3898.6,3905,1187,88234
2020/6/1 9:44,3904.6,3905,3901.4,3903.4,797,88002
2020/6/1 9:45,3904.2,3905,3901.2,3902,754,87817
2020/6/1 9:46,3902.4,3903.6,3901.4,3902.6,506,87658
2020/6/1 9:47,3902.8,3904,3901.2,3903.2,528,87450
2020/6/1 9:48,3902.8,3904.6,3901,3901,391,87279
2020/6/1 9:49,3901,3904.2,3900.8,3903,469,87092
2020/6/1 9:50,3903.6,3907,3903.4,3907,792,86936
2020/6/1 9:51,3907.4,3908.4,3904.6,3907.4,633,86820
2020/6/1 9:52,3907.4,3908,3905.2,3905.8,441,86739
2020/6/1 9:53,3905.6,3906.8,3901.2,3902.6,499,86560
2020/6/1 9:54,3902.6,3905.2,3902.6,3905.2,394,86435
2020/6/1 9:55,3905.2,3907,3904.4,3905.6,497,86335
2020/6/1 9:56,3905.8,3907.4,3905,3906.8,403,86272
2020/6/1 9:57,3907.4,3908.8,3905.6,3906,568,86197
2020/6/1 9:58,3906.2,3910.8,3906.2,3909.4,617,86091
2020/6/1 9:59,3910.8,3913,3910,3912.8,807,86027
2020/6/1 10:00,3913,3914.6,3909.2,3909.4,913,85991
2020/6/1 10:01,3909.4,3910.6,3908.6,3909.6,434,85927
2020/6/1 10:02,3910.2,3912.6,3908.8,3912.6,375,85855
2020/6/1 10:03,3912.4,3914.8,3911.6,3914.8,586,85853
2020/6/1 10:04,3914.4,3915.2,3911.6,3912.2,636,85773
2020/6/1 10:05,3912.8,3914.6,3911.2,3913.8,266,85711
2020/6/1 10:06,3914,3915.8,3911.8,3912.6,317,85683
2020/6/1 10:07,3912.6,3913.8,3911,3911.8,264,85610
2020/6/1 10:08,3912,3914,3910.6,3911.6,394,85534
2020/6/1 10:09,3911,3913.8,3908.6,3909.2,385,85510
2020/6/1 10:10,3909.4,3910.4,3907,3909.8,547,85518
2020/6/1 10:11,3910,3911.4,3909,3909.6,252,85560
2020/6/1 10:12,3909.2,3910.2,3907.8,3910.2,267,85584
2020/6/1 10:13,3910.2,3912.6,3909.4,3912,260,85599
2020/6/1 10:14,3912,3913,3910.4,3911.4,231,85574
2020/6/1 10:15,3911.4,3912.6,3908.4,3908.6,322,85571
2020/6/1 10:16,3909.8,3911,3908.4,3910,203,85578
2020/6/1 10:17,3910,3911,3909.4,3910.8,128,85589
2020/6/1 10:18,3910.2,3911,3909.6,3910.4,98,85562
2020/6/1 10:19,3910.4,3912,3909.6,3911.4,121,85537
2020/6/1 10:20,3911.4,3911.4,3908.6,3909.2,172,85517
2020/6/1 10:21,3909.8,3910,3906.4,3907,291,85531
2020/6/1 10:22,3907,3907.4,3904.6,3905,528,85526
2020/6/1 10:23,3905,3908,3905,3907.2,228,85536
2020/6/1 10:24,3906.8,3908,3905.6,3908,218,85518
2020/6/1 10:25,3908,3911.6,3908,3911.6,321,85510
2020/6/1 10:26,3911.2,3911.6,3910,3910.4,222,85528
2020/6/1 10:27,3911,3912.6,3910.8,3912.6,229,85542
2020/6/1 10:28,3912.6,3913.2,3911.4,3912.4,167,85543
2020/6/1 10:29,3912.6,3913.8,3912.2,3913.8,238,85485
2020/6/1 10:30,3913.6,3914.6,3912.4,3912.8,325,85554
2020/6/1 10:31,3912.4,3912.4,3911,3911.4,253,85587
2020/6/1 10:32,3911.8,3911.8,3909.4,3909.8,190,85618
2020/6/1 10:33,3909.8,3911.4,3909.4,3911.2,111,85622
2020/6/1 10:34,3911,3911.8,3910.2,3911,98,85605
2020/6/1 10:35,3911.2,3911.6,3909.8,3911.6,95,85607
2020/6/1 10:36,3911.4,3912,3911.2,3911.8,94,85592
2020/6/1 10:37,3911.8,3912.4,3911.4,3912,117,85565
2020/6/1 10:38,3912.4,3914.2,3912.4,3914.2,192,85505
2020/6/1 10:39,3914.2,3917.6,3913.8,3917.2,403,85487
2020/6/1 10:40,3917.2,3920.2,3917.2,3920.2,670,85530
2020/6/1 10:41,3920,3923,3919.4,3919.4,659,85599
2020/6/1 10:42,3919.4,3921.2,3918.6,3920.8,378,85680
2020/6/1 10:43,3920.8,3922.8,3920,3922.8,365,85762
2020/6/1 10:44,3922.8,3925.8,3922.8,3925,748,85824
2020/6/1 10:45,3924.8,3925.2,3922.2,3924.4,359,85852
2020/6/1 10:46,3924.6,3925,3923,3924.8,234,85856
2020/6/1 10:47,3924.6,3927,3923.8,3926.8,306,85831
2020/6/1 10:48,3927,3928,3926,3927.2,501,85920
2020/6/1 10:49,3927.8,3929,3927.6,3928.8,338,85910
2020/6/1 10:50,3928.8,3929.2,3925.6,3925.8,495,85996
2020/6/1 10:51,3925.8,3926.8,3925.2,3926,268,86074
2020/6/1 10:52,3926,3926.6,3924.2,3924.6,258,86153
2020/6/1 10:53,3924.8,3925.8,3924.6,3925.6,153,86178
2020/6/1 10:54,3925.8,3927,3924.6,3926.4,161,86216
2020/6/1 10:55,3926.2,3926.8,3922.4,3922.4,249,86251
2020/6/1 10:56,3922.8,3924.2,3922,3922,193,86287
2020/6/1 10:57,3922.2,3923.4,3921.6,3922.4,194,86304
2020/6/1 10:58,3923,3924.2,3922.6,3924,187,86331
2020/6/1 10:59,3923.8,3925,3923.4,3924.4,111,86347
2020/6/1 11:00,3924.6,3927.6,3924,3927.6,174,86373
2020/6/1 11:01,3927,3929.8,3926.2,3929.6,320,86431
2020/6/1 11:02,3929.6,3930,3925.8,3926.4,364,86481
2020/6/1 11:03,3926.4,3927.4,3924.6,3925.2,167,86478
2020/6/1 11:04,3925.2,3926.2,3923.6,3924.4,140,86491
2020/6/1 11:05,3924.8,3926.4,3924.2,3925.8,96,86509
2020/6/1 11:06,3926.2,3926.6,3924.8,3926.2,96,86540
2020/6/1 11:07,3926,3926.4,3924.2,3925.4,102,86556
2020/6/1 11:08,3925.4,3925.6,3923.2,3923.2,121,86554
2020/6/1 11:09,3923.2,3923.2,3921.6,3922.4,274,86574
2020/6/1 11:10,3922.2,3925.6,3921.2,3924.4,269,86607
2020/6/1 11:11,3924.6,3924.8,3922.6,3923.8,119,86598
2020/6/1 11:12,3923.8,3923.8,3921.8,3922,112,86592
2020/6/1 11:13,3922.2,3923.8,3921.8,3923.2,141,86611
2020/6/1 11:14,3923.2,3923.4,3921.4,3921.4,172,86601
2020/6/1 11:15,3922,3922.6,3920.6,3922.2,311,86665
2020/6/1 11:16,3923,3924.8,3922,3924.8,282,86822
2020/6/1 11:17,3924.8,3925,3923.8,3924.4,147,86866
2020/6/1 11:18,3924.2,3925.6,3923.6,3925.2,217,86964
2020/6/1 11:19,3925.2,3925.8,3924.4,3925,126,87010
2020/6/1 11:20,3925,3925.4,3923.2,3924.4,128,87024
2020/6/1 11:21,3924.4,3925.8,3924.2,3924.8,73,87044
2020/6/1 11:22,3924.6,3928.6,3924.6,3928.6,157,87041
2020/6/1 11:23,3927.8,3929,3925.8,3926.6,466,87175
2020/6/1 11:24,3926.6,3929,3926.4,3928.4,315,87247
2020/6/1 11:25,3928.4,3934,3928.4,3933.2,663,87291
2020/6/1 11:26,3933.2,3933.8,3930.8,3933,408,87399
2020/6/1 11:27,3932.8,3933,3931,3932.8,158,87420
2020/6/1 11:28,3932.6,3935,3932,3933.6,328,87446
2020/6/1 11:29,3933.6,3937.8,3933.4,3936.6,388,87525
2020/6/1 11:30,,,,,0,87525
2020/6/1 13:00,3938,3940,3932.2,3934.2,759,87758
2020/6/1 13:01,3934.2,3936,3933.2,3936,263,87809
2020/6/1 13:02,3935.8,3936,3933.4,3933.6,258,87896
2020/6/1 13:03,3933.8,3935,3933.6,3934.8,144,87936
2020/6/1 13:04,3934.8,3935,3933,3933.2,148,87985
2020/6/1 13:05,3933,3933,3930.2,3931.4,271,88015
2020/6/1 13:06,3931.4,3934.6,3930.2,3934.2,253,88099
2020/6/1 13:07,3934.6,3934.6,3932.2,3933.2,106,88107
2020/6/1 13:08,3932.8,3935.8,3932.6,3935.2,151,88135
2020/6/1 13:09,3935.2,3936.6,3935,3936,272,88208
2020/6/1 13:10,3935.8,3937.4,3935.4,3936.2,205,88237
2020/6/1 13:11,3936.2,3936.8,3935,3935,146,88225
2020/6/1 13:12,3935,3938.6,3935,3938.4,256,88281
2020/6/1 13:13,3937.8,3940,3936.6,3940,358,88273
2020/6/1 13:14,3940,3942.6,3940,3941.8,481,88395
2020/6/1 13:15,3941.6,3944.8,3941.4,3944.4,594,88626
2020/6/1 13:16,3944,3945,3939.8,3939.8,401,88825
2020/6/1 13:17,3940.2,3940.6,3938.2,3939.8,269,88871
2020/6/1 13:18,3939.6,3941.6,3939,3940.4,119,88921
2020/6/1 13:19,3940.4,3941.2,3938.6,3940,154,88981
2020/6/1 13:20,3940,3940,3937.2,3938.6,213,89054
2020/6/1 13:21,3938.6,3939,3936.4,3936.8,234,89133
2020/6/1 13:22,3937,3939.2,3935.4,3938,229,89226
2020/6/1 13:23,3937.8,3940.8,3937,3940.8,201,89291
2020/6/1 13:24,3940.6,3941.8,3939,3941.4,363,89446
2020/6/1 13:25,3941.4,3943.8,3939.6,3941.2,388,89595
2020/6/1 13:26,3940.8,3943.6,3940.4,3942.8,244,89719
2020/6/1 13:27,3942.2,3943.4,3941,3942.6,231,89800
2020/6/1 13:28,3942.4,3943.8,3940.6,3941,326,89947
2020/6/1 13:29,3940.8,3940.8,3938.4,3939,224,90015
2020/6/1 13:30,3939,3941.8,3937.8,3941.8,257,90099
2020/6/1 13:31,3941.6,3943.8,3941.4,3943,252,90150
2020/6/1 13:32,3942.8,3943.4,3940.8,3943.4,138,90186
2020/6/1 13:33,3943.2,3943.4,3941.8,3942,182,90243
2020/6/1 13:34,3941.6,3943.2,3941.6,3942.8,89,90282
2020/6/1 13:35,3942.2,3943,3939.8,3940,161,90319
2020/6/1 13:36,3939.8,3940.4,3937.4,3940.4,245,90350
2020/6/1 13:37,3940,3940.4,3938.4,3939.6,92,90378
2020/6/1 13:38,3939.2,3942.6,3938.8,3942.6,176,90459
2020/6/1 13:39,3942.8,3942.8,3941.4,3942.2,210,90489
2020/6/1 13:40,3942.2,3943.6,3941.4,3941.4,213,90590
2020/6/1 13:41,3941.2,3943.8,3941.2,3942,204,90617
2020/6/1 13:42,3942,3942.8,3940.8,3940.8,127,90674
2020/6/1 13:43,3940.8,3943.4,3940.2,3943,189,90756
2020/6/1 13:44,3942.6,3943.8,3942,3943.2,171,90826
2020/6/1 13:45,3943.4,3946.2,3943.4,3945.6,503,90987
2020/6/1 13:46,3945.4,3945.4,3943,3945.4,207,91067
2020/6/1 13:47,3945,3946.8,3944.4,3946.8,309,91236
2020/6/1 13:48,3946.8,3947.8,3945.4,3946.6,284,91324
2020/6/1 13:49,3946.2,3947.2,3945.8,3946.6,190,91365
2020/6/1 13:50,3946.6,3947,3945,3945,184,91379
2020/6/1 13:51,3944.8,3945,3943.2,3944,132,91443
2020/6/1 13:52,3943.6,3944.8,3942.4,3943.4,172,91483
2020/6/1 13:53,3943.4,3944.8,3943,3943.8,150,91553
2020/6/1 13:54,3943.8,3945.6,3943.8,3945.4,101,91587
2020/6/1 13:55,3945.4,3946.6,3945.4,3945.6,98,91607
2020/6/1 13:56,3945.4,3945.6,3943,3943,117,91644
2020/6/1 13:57,3942.8,3946.2,3942.8,3945.4,117,91683
2020/6/1 13:58,3945.2,3945.8,3943.8,3945.8,77,91695
2020/6/1 13:59,3945.8,3948.6,3945.2,3948.6,321,91794
2020/6/1 14:00,3947.4,3948.6,3945,3947,273,91883
2020/6/1 14:01,3947,3947,3943.8,3944,255,91970
2020/6/1 14:02,3944.6,3945,3942.6,3942.6,207,92059
2020/6/1 14:03,3942.4,3945.2,3941.6,3944.4,246,92159
2020/6/1 14:04,3944.2,3945.2,3943.6,3944,121,92205
2020/6/1 14:05,3943.8,3945,3943.2,3944.6,112,92240
2020/6/1 14:06,3944,3944.6,3942.8,3942.8,163,92314
2020/6/1 14:07,3942.8,3943,3941.6,3942.6,199,92391
2020/6/1 14:08,3942.2,3942.8,3940,3940.6,318,92473
2020/6/1 14:09,3940.2,3940.8,3938.8,3939.2,265,92538
2020/6/1 14:10,3938.8,3939.4,3934,3934.6,927,92901
2020/6/1 14:11,3934.2,3935,3932.6,3933.6,717,93182
2020/6/1 14:12,3933.6,3936,3933.2,3935.4,307,93294
2020/6/1 14:13,3935.2,3935.6,3934.6,3935.4,177,93348
2020/6/1 14:14,3935,3935.8,3934.6,3935.4,183,93390
2020/6/1 14:15,3935,3935.2,3933.2,3935,356,93539
2020/6/1 14:16,3934.8,3935.2,3933.2,3933.4,236,93629
2020/6/1 14:17,3933.4,3934.2,3932,3934.2,371,93789
2020/6/1 14:18,3934,3934,3932,3932,231,93879
2020/6/1 14:19,3932.2,3936,3932,3935.6,289,93997
2020/6/1 14:20,3935,3936,3933.2,3935.4,253,94110
2020/6/1 14:21,3935.2,3935.2,3931.8,3932,293,94238
2020/6/1 14:22,3931.8,3934,3931.6,3933.2,243,94316
2020/6/1 14:23,3933,3934,3932.4,3933.4,182,94424
2020/6/1 14:24,3933.2,3933.4,3929.6,3930.2,476,94685
2020/6/1 14:25,3929.8,3931,3928,3930.2,510,94951
2020/6/1 14:26,3930,3933,3929.2,3931.8,276,95078
2020/6/1 14:27,3931.8,3934.6,3931.6,3934,279,95208
2020/6/1 14:28,3934,3935.2,3933,3935.2,279,95363
2020/6/1 14:29,3935.2,3937,3934.6,3935.6,285,95488
2020/6/1 14:30,3936.2,3936.6,3934.2,3934.8,374,95643
2020/6/1 14:31,3934.8,3935.2,3930.2,3931,356,95802
2020/6/1 14:32,3930.8,3932.8,3930,3932,230,95909
2020/6/1 14:33,3932,3932.8,3930.2,3931.6,245,95985
2020/6/1 14:34,3931.8,3932,3929,3929,309,96099
2020/6/1 14:35,3929,3931.6,3928.2,3931,264,96225
2020/6/1 14:36,3931.2,3932.6,3930.8,3932.4,225,96325
2020/6/1 14:37,3932.2,3933.4,3932,3933,186,96434
2020/6/1 14:38,3933,3935,3932.6,3935,313,96590
2020/6/1 14:39,3934.6,3936,3934,3935.6,262,96686
2020/6/1 14:40,3935,3935.8,3934,3935,198,96769
2020/6/1 14:41,3935.2,3937.8,3934.8,3937.2,327,96897
2020/6/1 14:42,3937.2,3938.6,3936.8,3938.2,271,97031
2020/6/1 14:43,3938.2,3938.6,3937.2,3938,173,97110
2020/6/1 14:44,3938.4,3939.2,3938,3938.8,271,97259
2020/6/1 14:45,3939,3939.4,3936.2,3937.6,319,97491
2020/6/1 14:46,3937.2,3939,3937,3939,222,97649
2020/6/1 14:47,3939.2,3939.4,3937.6,3939,185,97746
2020/6/1 14:48,3939,3939,3937,3937.4,219,97894
2020/6/1 14:49,3937.6,3938.6,3937.6,3938.2,168,97989
2020/6/1 14:50,3938,3938,3936,3936.6,369,98137
2020/6/1 14:51,3936.2,3936.6,3935.2,3935.2,310,98316
2020/6/1 14:52,3935.2,3937.8,3935.2,3937.4,288,98471
2020/6/1 14:53,3937.2,3937.6,3936.4,3936.6,247,98607
2020/6/1 14:54,3936.8,3937.8,3936.2,3937,386,98818
2020/6/1 14:55,3937.6,3938.6,3936.6,3938.4,693,99254
2020/6/1 14:56,3937.8,3939.4,3937.6,3939.4,556,99510
2020/6/1 14:57,3939,3939,3938,3938.2,511,99757
2020/6/1 14:58,3938,3938,3935.8,3936.4,729,100116
2020/6/1 14:59,3936.2,3939,3936.2,3938.8,776,100552
2020/6/1 15:00,3938.8,3938.8,3938.8,3938.8,0,100552
2020/6/2 9:30,3940,3945.6,3940,3940.4,1943,99431
2020/6/2 9:31,3940,3943,3937.6,3940,1007,98848
2020/6/2 9:32,3939.8,3940.6,3937.4,3937.4,596,98528
2020/6/2 9:33,3937.6,3938.4,3934,3935.6,834,97993
2020/6/2 9:34,3935.6,3937.2,3934.6,3935.6,525,97706
2020/6/2 9:35,3935.4,3935.6,3931,3935.6,730,97232
2020/6/2 9:36,3936,3942.4,3934,3940.6,940,96567
2020/6/2 9:37,3941,3943.2,3940.6,3943,783,96039
2020/6/2 9:38,3942.6,3943,3941,3943,587,95604
2020/6/2 9:39,3943,3947,3942.2,3947,656,95144
2020/6/2 9:40,3946.2,3947.2,3945,3945,713,94681
2020/6/2 9:41,3944.6,3945.4,3941.4,3942,415,94399
2020/6/2 9:42,3942.4,3943.4,3941,3942.6,292,94244
2020/6/2 9:43,3942.8,3945.4,3941.4,3945,347,94034
2020/6/2 9:44,3945,3945,3941.8,3943,401,93812
2020/6/2 9:45,3943,3943.2,3940,3940.6,414,93575
2020/6/2 9:46,3940.8,3942,3939.2,3940,445,93270
2020/6/2 9:47,3940.2,3940.6,3937.2,3937.8,557,93017
2020/6/2 9:48,3937.8,3939.4,3937.8,3938.8,309,92823
2020/6/2 9:49,3939,3939.6,3936.2,3937.4,312,92653
2020/6/2 9:50,3937.2,3937.2,3935,3936.4,451,92435
2020/6/2 9:51,3936.8,3939.2,3935.8,3938.6,338,92230
2020/6/2 9:52,3938.4,3938.8,3936.6,3938,264,92095
2020/6/2 9:53,3938.4,3939,3937,3939,215,91968
2020/6/2 9:54,3938.8,3939.2,3936.8,3938,251,91844
2020/6/2 9:55,3938,3939.6,3936,3939.2,354,91639
2020/6/2 9:56,3939,3941.6,3938.8,3940.8,252,91502
2020/6/2 9:57,3940.2,3941.4,3938.6,3939.4,333,91350
2020/6/2 9:58,3939.6,3939.6,3936.6,3937,278,91183
2020/6/2 9:59,3937,3938.8,3936.2,3936.6,196,91083
2020/6/2 10:00,3936.8,3939.8,3936.2,3938.2,282,90947
2020/6/2 10:01,3938.4,3941.2,3937.2,3941.2,243,90812
2020/6/2 10:02,3941.2,3941.2,3938.6,3940.6,234,90697
2020/6/2 10:03,3941,3943,3940,3943,254,90559
2020/6/2 10:04,3942.6,3945.2,3942.2,3944.8,365,90370
2020/6/2 10:05,3945.2,3946.4,3943.8,3944.6,451,90172
2020/6/2 10:06,3944.8,3947.6,3944.4,3946.8,475,89931
2020/6/2 10:07,3946.6,3946.8,3944.2,3944.8,401,89731
2020/6/2 10:08,3944.8,3945.6,3942.8,3944.8,258,89605
2020/6/2 10:09,3944.8,3944.8,3943.4,3944.6,237,89473
2020/6/2 10:10,3945,3945,3943.2,3943.8,218,89364
2020/6/2 10:11,3943.8,3943.8,3941.8,3942.4,282,89249
2020/6/2 10:12,3942.4,3945,3942.4,3945,245,89122
2020/6/2 10:13,3945,3945,3943.4,3944,145,89047
2020/6/2 10:14,3944.2,3944.2,3941.8,3943.4,218,88931
2020/6/2 10:15,3943.6,3946.2,3943,3945.2,264,88798
2020/6/2 10:16,3945,3945,3942.6,3943,215,88681
2020/6/2 10:17,3943,3944,3942,3943,107,88644
2020/6/2 10:18,3943,3943.2,3941.4,3942.4,169,88591
2020/6/2 10:19,3942,3944,3942,3944,121,88544
2020/6/2 10:20,3943.4,3944,3941,3941.4,253,88421
2020/6/2 10:21,3940.8,3941.8,3940.2,3940.4,175,88373
2020/6/2 10:22,3940.2,3941,3939.4,3940.4,324,88296
2020/6/2 10:23,3940,3941.2,3938.2,3939.4,308,88139
2020/6/2 10:24,3939.8,3941.8,3938.8,3941.6,190,88061
2020/6/2 10:25,3941.6,3942,3940.2,3941.6,131,88017
2020/6/2 10:26,3941.2,3942.2,3940.6,3941.4,108,87977
2020/6/2 10:27,3941.6,3943.2,3941.2,3942.8,86,87944
2020/6/2 10:28,3942.8,3943.2,3941.4,3942.6,137,87862
2020/6/2 10:29,3942.4,3942.4,3939.8,3940.6,149,87798
2020/6/2 10:30,3940.6,3941.2,3938.6,3940.4,204,87729
2020/6/2 10:31,3940.6,3945.8,3940.6,3945,395,87541
2020/6/2 10:32,3944.8,3945.2,3943.8,3944.2,177,87471
2020/6/2 10:33,3944,3945,3943.2,3943.4,126,87426
2020/6/2 10:34,3943.4,3944,3943.2,3944,90,87406
2020/6/2 10:35,3944,3944.2,3940,3942,236,87312
2020/6/2 10:36,3941.8,3942.6,3941,3942,87,87281
2020/6/2 10:37,3942,3944.4,3941,3943.8,124,87234
2020/6/2 10:38,3943.6,3945.6,3943.4,3945,221,87151
2020/6/2 10:39,3945.4,3945.4,3943.4,3944.6,126,87114
2020/6/2 10:40,3944.8,3945,3942.4,3944.4,155,87074
2020/6/2 10:41,3943.8,3946,3943.4,3945.4,184,86980
2020/6/2 10:42,3945.4,3946.2,3944,3945.6,180,86919
2020/6/2 10:43,3945.2,3945.4,3943.2,3943.6,140,86893
2020/6/2 10:44,3944,3946,3944,3945.6,179,86850
2020/6/2 10:45,3945.6,3946.6,3945.4,3945.8,190,86798
2020/6/2 10:46,3946.6,3946.8,3945.2,3945.6,148,86751
2020/6/2 10:47,3945.4,3946.4,3945,3946,153,86687
2020/6/2 10:48,3946.2,3947.4,3946.2,3946.8,212,86621
2020/6/2 10:49,3947.2,3947.2,3945,3945.8,188,86556
2020/6/2 10:50,3945.6,3945.8,3944,3944.4,183,86520
2020/6/2 10:51,3944,3944.6,3943,3943.8,215,86466
2020/6/2 10:52,3943.8,3944,3942,3942.2,198,86429
2020/6/2 10:53,3942,3944.4,3941.4,3941.8,198,86393
2020/6/2 10:54,3941.8,3942.2,3940.6,3940.6,268,86321
2020/6/2 10:55,3940.8,3941.6,3939.2,3940.4,342,86212
2020/6/2 10:56,3940,3940.6,3936.8,3938.6,494,86003
2020/6/2 10:57,3939.2,3939.6,3937.2,3939.6,378,85824
2020/6/2 10:58,3939.2,3941.2,3938.4,3940.8,218,85763
2020/6/2 10:59,3940.8,3941.8,3940,3941.4,176,85717
2020/6/2 11:00,3941.6,3943,3940.6,3941.8,289,85633
2020/6/2 11:01,3941.4,3943.6,3941.4,3942.4,237,85556
2020/6/2 11:02,3942.2,3944.8,3941.4,3944.8,193,85476
2020/6/2 11:03,3944.2,3944.4,3942.2,3943.4,178,85474
2020/6/2 11:04,3943.4,3943.4,3941.4,3942.2,165,85434
2020/6/2 11:05,3942.2,3944,3941.4,3943.4,152,85407
2020/6/2 11:06,3943.2,3944,3942.6,3943.2,123,85392
2020/6/2 11:07,3943,3945,3943,3944.6,213,85319
2020/6/2 11:08,3945.2,3945.4,3944,3944.2,131,85264
2020/6/2 11:09,3944.2,3944.2,3942.4,3942.8,84,85242
2020/6/2 11:10,3943,3943.4,3941,3941.4,117,85229
2020/6/2 11:11,3942,3944.6,3942,3943,118,85206
2020/6/2 11:12,3943,3943.6,3942,3942.8,99,85174
2020/6/2 11:13,3942.2,3942.8,3940.2,3940.8,170,85138
2020/6/2 11:14,3940.8,3941,3939,3940.8,259,85075
2020/6/2 11:15,3940.2,3944,3940.2,3943.8,224,85008
2020/6/2 11:16,3943.6,3944.6,3943,3944.6,93,84980
2020/6/2 11:17,3944,3944,3940.6,3943.6,239,84895
2020/6/2 11:18,3943,3943.4,3941.4,3941.4,86,84885
2020/6/2 11:19,3941.8,3942.4,3940.4,3941,131,84875
2020/6/2 11:20,3941,3942.8,3940,3942.4,141,84852
2020/6/2 11:21,3941.8,3942.2,3940.4,3940.4,76,84834
2020/6/2 11:22,3940.8,3941.8,3940,3940.6,160,84786
2020/6/2 11:23,3940.6,3940.8,3939,3939.8,177,84750
2020/6/2 11:24,3939.8,3942,3939.6,3940.2,179,84733
2020/6/2 11:25,3940,3941.4,3939.6,3941,110,84728
2020/6/2 11:26,3940.6,3942,3940.2,3942,95,84715
2020/6/2 11:27,3941.8,3942.6,3941.2,3942.4,113,84692
2020/6/2 11:28,3942.4,3942.6,3941,3942.6,121,84683
2020/6/2 11:29,3942.4,3943,3940.8,3941.4,175,84654
2020/6/2 11:30,3941.4,3941.4,3941.4,3941.4,1,84655
2020/6/2 13:00,3940.8,3941.4,3939,3940.2,269,84640
2020/6/2 13:01,3940.4,3941.6,3940,3941.4,167,84625
2020/6/2 13:02,3941.4,3941.8,3940,3940,124,84574
2020/6/2 13:03,3940,3941.8,3939,3940.2,204,84535
2020/6/2 13:04,3940.4,3941.4,3939.8,3940.6,70,84548
2020/6/2 13:05,3940.8,3942.2,3940.8,3941.2,128,84551
